Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Nissan,2015,electric,227.0,1.0,DIRECT_DRIVE,front wheel drive,4,Compact,4dr Hatchback,42.0,31.0,2009.0,29010.0
Nissan,2015,electric,227.0,1.0,DIRECT_DRIVE,front wheel drive,4,Compact,4dr Hatchback,42.0,31.0,2009.0,32000.0
Nissan,2016,electric,227.0,1.0,DIRECT_DRIVE,front wheel drive,4,Compact,4dr Hatchback,42.0,31.0,2009.0,29010.0
Nissan,2016,electric,227.0,1.0,DIRECT_DRIVE,front wheel drive,4,Compact,4dr Hatchback,42.0,31.0,2009.0,34200.0
Nissan,2016,electric,227.0,1.0,DIRECT_DRIVE,front wheel drive,4,Compact,4dr Hatchback,42.0,31.0,2009.0,36790.0
Subaru,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,26495.0
Subaru,2015,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,28.0,20.0,640.0,29595.0
Subaru,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,26795.0
Subaru,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,23495.0
Subaru,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,21995.0
Subaru,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,23795.0
Subaru,2015,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,21695.0
Subaru,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,21745.0
Subaru,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,26845.0
Subaru,2016,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,29.0,20.0,640.0,29945.0
Subaru,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,23845.0
Subaru,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,22045.0
Subaru,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,27145.0
Subaru,2016,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,36.0,26.0,640.0,24145.0
Subaru,2017,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,28.0,20.0,640.0,31640.0
Subaru,2017,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,34.0,25.0,640.0,23995.0
Subaru,2017,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,34.0,25.0,640.0,21995.0
Subaru,2017,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,34.0,25.0,640.0,25995.0
Subaru,2017,regular unleaded,175.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,Sedan,34.0,25.0,640.0,28840.0
Acura,1993,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,23.0,15.0,204.0,2000.0
Acura,1993,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,23.0,16.0,204.0,2060.0
Acura,1993,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2,Midsize,Coupe,23.0,15.0,204.0,2042.0
Acura,1993,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,23.0,16.0,204.0,2000.0
Acura,1993,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2,Midsize,Coupe,23.0,15.0,204.0,2000.0
Acura,1994,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2,Midsize,Coupe,24.0,16.0,204.0,2181.0
Acura,1994,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,23.0,16.0,204.0,2028.0
Acura,1994,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Sedan,22.0,17.0,204.0,2063.0
Acura,1994,regular unleaded,230.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,24.0,16.0,204.0,2066.0
Acura,1994,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2,Midsize,Coupe,24.0,16.0,204.0,2384.0
Acura,1995,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Sedan,22.0,17.0,204.0,2356.0
Acura,1995,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2,Midsize,Coupe,24.0,16.0,204.0,2506.0
Acura,1995,regular unleaded,230.0,6.0,MANUAL,front wheel drive,2,Midsize,Coupe,24.0,16.0,204.0,2265.0
Acura,1995,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Sedan,22.0,17.0,204.0,2144.0
Acura,1995,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,23.0,16.0,204.0,2135.0
Acura,1995,regular unleaded,230.0,6.0,MANUAL,front wheel drive,4,Midsize,Sedan,24.0,16.0,204.0,2066.0
Buick,2003,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,17.0,155.0,25645.0
Buick,2003,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,17.0,155.0,31420.0
Buick,2004,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,18.0,155.0,26040.0
Buick,2004,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,18.0,155.0,32085.0
Buick,2005,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,18.0,155.0,26725.0
Buick,2005,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,18.0,155.0,32385.0
Maserati,2017,premium unleaded (required),424.0,6.0,AUTOMATIC,all wheel drive,4,Large,4dr SUV,19.0,14.0,238.0,74078.125
Maserati,2017,premium unleaded (required),345.0,6.0,AUTOMATIC,all wheel drive,4,Large,4dr SUV,20.0,14.0,238.0,72000.0
Lexus,2012,premium unleaded (required),495.0,9.0,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,16.0,11.0,454.0,74078.125
Chrysler,1999,regular unleaded,253.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,24.0,16.0,1013.0,2000.0
Chrysler,2000,regular unleaded,253.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,24.0,16.0,1013.0,2087.0
Chrysler,2001,premium unleaded (required),253.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,24.0,16.0,1013.0,28680.0
Subaru,1992,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4,Compact,Wagon,28.0,22.0,640.0,2000.0
Subaru,1992,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,29.0,22.0,640.0,2000.0
Subaru,1992,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4,Compact,Wagon,26.0,21.0,640.0,2000.0
Subaru,1992,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4,Compact,Sedan,26.0,21.0,640.0,2000.0
Subaru,1993,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4,Compact,Wagon,28.0,22.0,640.0,2000.0
Subaru,1993,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4,Compact,Wagon,26.0,21.0,640.0,2000.0
Subaru,1993,regular unleaded,90.0,4.0,MANUAL,front wheel drive,4,Compact,Sedan,29.0,22.0,640.0,2000.0
Subaru,1993,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4,Compact,Sedan,26.0,21.0,640.0,2000.0
Subaru,1994,regular unleaded,90.0,4.0,MANUAL,four wheel drive,4,Compact,Wagon,26.0,21.0,640.0,2000.0
Land Rover,2013,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24.0,17.0,258.0,36400.0
Land Rover,2013,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24.0,17.0,258.0,41500.0
Land Rover,2013,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24.0,17.0,258.0,38900.0
Land Rover,2014,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24.0,17.0,258.0,36600.0
Land Rover,2014,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24.0,17.0,258.0,39100.0
Land Rover,2014,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24.0,17.0,258.0,41700.0
Land Rover,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24.0,17.0,258.0,36600.0
Land Rover,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24.0,17.0,258.0,39100.0
Land Rover,2015,premium unleaded (recommended),240.0,4.0,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24.0,17.0,258.0,41700.0
Land Rover,2008,premium unleaded (required),300.0,8.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17.0,12.0,258.0,48525.0
Land Rover,2008,premium unleaded (required),300.0,8.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17.0,12.0,258.0,54025.0
Land Rover,2009,premium unleaded (required),300.0,8.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17.0,12.0,258.0,45975.0
Land Rover,2014,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,14.0,258.0,49700.0
Land Rover,2014,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,14.0,258.0,59900.0
Land Rover,2014,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,14.0,258.0,54600.0
Land Rover,2014,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,14.0,258.0,69279.0
Land Rover,2015,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,14.0,258.0,60600.0
Land Rover,2015,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,14.0,258.0,50400.0
Land Rover,2015,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,14.0,258.0,55300.0
Land Rover,2016,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,15.0,258.0,50400.0
Land Rover,2016,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,15.0,258.0,55300.0
Land Rover,2016,premium unleaded (required),340.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19.0,15.0,258.0,60600.0
Lexus,1998,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,23.0,17.0,454.0,4207.0
Lexus,1999,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,23.0,16.0,454.0,4556.0
Lexus,2000,regular unleaded,290.0,8.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,23.0,16.0,454.0,5035.0
Lexus,2004,premium unleaded (required),290.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,23.0,16.0,454.0,55375.0
Lexus,2005,premium unleaded (required),290.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,23.0,16.0,454.0,56225.0
Lexus,2006,premium unleaded (required),278.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,23.0,16.0,454.0,56525.0
Lexus,2015,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,16.0,454.0,74078.125
Lexus,2015,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,24.0,16.0,454.0,74078.125
Lexus,2015,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,24.0,16.0,454.0,74078.125
Lexus,2015,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,24.0,16.0,454.0,72520.0
Lexus,2015,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,16.0,454.0,74078.125
Lexus,2015,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,16.0,454.0,74078.125
Lexus,2016,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,16.0,454.0,74078.125
Lexus,2016,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,24.0,16.0,454.0,74078.125
Lexus,2016,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,24.0,16.0,454.0,72520.0
Lexus,2016,premium unleaded (required),360.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,16.0,454.0,74078.125
Lexus,2017,premium unleaded (required),359.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,16.0,454.0,74078.125
Lexus,2017,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,24.0,16.0,454.0,72520.0
Lexus,2017,premium unleaded (required),386.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,24.0,16.0,454.0,74078.125
Lexus,2017,premium unleaded (required),359.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,16.0,454.0,74078.125
Lexus,2014,premium unleaded (required),438.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,19.0,454.0,74078.125
Lexus,2015,premium unleaded (required),438.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,19.0,454.0,74078.125
Lexus,2016,premium unleaded (required),438.0,8.0,AUTOMATIC,all wheel drive,4,Large,Sedan,23.0,19.0,454.0,74078.125
Lincoln,2004,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,24.0,17.0,61.0,36770.0
Lincoln,2004,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,23.0,15.0,61.0,43370.0
Lincoln,2004,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,24.0,17.0,61.0,36140.0
Lincoln,2004,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,23.0,15.0,61.0,39970.0
Lincoln,2004,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,24.0,17.0,61.0,32370.0
Lincoln,2005,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,22.0,16.0,61.0,43590.0
Lincoln,2005,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,24.0,17.0,61.0,32640.0
Lincoln,2005,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,24.0,17.0,61.0,36360.0
Lincoln,2005,premium unleaded (required),232.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,24.0,17.0,61.0,36990.0
Lincoln,2005,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,22.0,16.0,61.0,40190.0
Lincoln,2006,regular unleaded,280.0,8.0,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,23.0,16.0,61.0,39285.0
Oldsmobile,1997,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,24.0,16.0,26.0,2136.0
Oldsmobile,1997,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,26.0,2080.0
Oldsmobile,1998,regular unleaded,195.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,17.0,26.0,2283.0
Oldsmobile,1998,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,16.0,26.0,2444.0
Oldsmobile,1999,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,25.0,16.0,26.0,2681.0
Oldsmobile,1999,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,17.0,26.0,2356.0
Ford,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,22.0,15.0,4199.0,2000.0
Ford,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Wagon,22.0,15.0,4199.0,2000.0
Ford,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Wagon,22.0,15.0,4199.0,2000.0
Ford,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Wagon,22.0,15.0,4199.0,2000.0
Ford,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,22.0,15.0,4199.0,2000.0
Ford,1990,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Wagon,22.0,15.0,4199.0,2000.0
Ford,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Wagon,22.0,15.0,4199.0,2000.0
Ford,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,22.0,15.0,4199.0,2000.0
Ford,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Wagon,22.0,15.0,4199.0,2000.0
Ford,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,22.0,15.0,4199.0,2000.0
Ford,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Wagon,22.0,15.0,4199.0,2000.0
Ford,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Sedan,22.0,15.0,4199.0,2000.0
Ford,1991,regular unleaded,150.0,8.0,AUTOMATIC,rear wheel drive,4,Large,Wagon,22.0,15.0,4199.0,2000.0
Buick,2009,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4,Large,Sedan,22.0,15.0,155.0,40205.0
Buick,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,32520.0
Buick,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,29265.0
Buick,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,35770.0
Buick,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,33120.0
Buick,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,35270.0
Buick,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,30770.0
Buick,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,34670.0
Buick,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,35730.0
Buick,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,30930.0
Buick,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,34830.0
Buick,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,33230.0
Buick,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,32730.0
Buick,2010,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4,Large,Sedan,22.0,15.0,155.0,42515.0
Buick,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,29230.0
Buick,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,35625.0
Buick,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,26.0,17.0,155.0,36230.0
Buick,2011,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,17.0,155.0,29730.0
Buick,2011,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,17.0,155.0,35675.0
Buick,2011,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4,Large,Sedan,27.0,17.0,155.0,33130.0
Buick,2011,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4,Large,Sedan,23.0,15.0,155.0,44460.0
Chevrolet,1994,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3,Compact,Passenger Minivan,21.0,17.0,1385.0,2000.0
Chevrolet,1994,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3,Compact,Cargo Minivan,21.0,17.0,1385.0,2000.0
Chevrolet,1995,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3,Compact,Passenger Minivan,21.0,17.0,1385.0,2000.0
Chevrolet,1995,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3,Compact,Cargo Minivan,21.0,17.0,1385.0,2000.0
Chevrolet,1996,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,3,Compact,Passenger Minivan,24.0,17.0,1385.0,2000.0
Chevrolet,1996,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,3,Compact,Cargo Minivan,24.0,17.0,1385.0,2000.0
Chevrolet,1999,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Sedan,26.0,17.0,1385.0,2000.0
Chevrolet,1999,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Sedan,26.0,17.0,1385.0,2000.0
Chevrolet,1999,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Sedan,27.0,17.0,1385.0,2044.0
Chevrolet,2000,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Sedan,27.0,18.0,1385.0,2100.0
Chevrolet,2001,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4,Midsize,Sedan,26.0,18.0,1385.0,18890.0
Lexus,1996,regular unleaded,212.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,14.0,12.0,454.0,3667.0
Lexus,1997,regular unleaded,212.0,6.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,14.0,12.0,454.0,4282.0
Lexus,2005,regular unleaded,235.0,8.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,16.0,12.0,454.0,65225.0
Lexus,2006,regular unleaded,275.0,8.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,15.0,12.0,454.0,67395.0
Lexus,2007,regular unleaded,268.0,8.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,15.0,12.0,454.0,67395.0
Lexus,2015,premium unleaded (recommended),383.0,8.0,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17.0,12.0,454.0,74078.125
Lexus,2016,premium unleaded (recommended),383.0,8.0,AUTOMATIC,four wheel drive,4,Large,4dr SUV,18.0,13.0,454.0,74078.125
Lexus,2017,premium unleaded (recommended),383.0,8.0,AUTOMATIC,four wheel drive,4,Large,4dr SUV,18.0,13.0,454.0,74078.125
Mercedes-Benz,2013,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,20.0,617.0,51270.0
Mercedes-Benz,2013,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,17.0,13.0,617.0,74078.125
Mercedes-Benz,2013,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,20.0,14.0,617.0,58800.0
Mercedes-Benz,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23.0,18.0,617.0,49770.0
Mercedes-Benz,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,23.0,18.0,617.0,47270.0
Mercedes-Benz,2014,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,17.0,13.0,617.0,74078.125
Mercedes-Benz,2014,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28.0,20.0,617.0,51790.0
Mercedes-Benz,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22.0,17.0,617.0,50290.0
Mercedes-Benz,2014,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,19.0,14.0,617.0,59450.0
Mercedes-Benz,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,24.0,18.0,617.0,47790.0
Mercedes-Benz,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22.0,18.0,617.0,62900.0
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,24.0,18.0,617.0,48300.0
Mercedes-Benz,2015,diesel,227.0,4.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,29.0,22.0,617.0,49800.0
Mercedes-Benz,2015,premium unleaded (required),495.0,8.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,17.0,13.0,617.0,74078.125
Mercedes-Benz,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22.0,17.0,617.0,50800.0
BMW,2016,premium unleaded (required),365.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,3916.0,51700.0
BMW,2017,premium unleaded (required),365.0,6.0,MANUAL,rear wheel drive,2,Compact,Coupe,26.0,18.0,3916.0,51700.0
Infiniti,1990,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,23.0,17.0,190.0,2000.0
Infiniti,1991,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,23.0,17.0,190.0,2000.0
Infiniti,1991,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,23.0,17.0,190.0,2000.0
Infiniti,1992,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,23.0,17.0,190.0,2000.0
Infiniti,1992,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,23.0,17.0,190.0,2000.0
